application_id,state,sector,investment,employees,approval_count,document_count,missing_document_count,inspection_required,department_count,previous_queries,project_stage,applicant_type,season,authority,sla_days,actual_processing_days,delayed
APP_SYN_0908,Uttar Pradesh,Chemicals,12952988.96,9,6,24,0,0,2,0,Pre-Establishment,MSME,Q2,Boilers Directorate,20,19.3,0
APP_SYN_0909,Gujarat,Chemicals,122267899.68,391,11,33,0,0,4,0,Pre-Operation,Enterprise,Q3,FSSAI,20,17.7,0
APP_SYN_0910,Gujarat,Food Processing,1636060.84,81,4,16,2,1,1,0,Pre-Operation,MSME,Q1,Directorate of Factories,20,22.7,1
APP_SYN_0911,Gujarat,Information Technology,3675341.41,50,3,15,0,0,3,1,Operation,MSME,Q1,Boilers Directorate,15,14.9,0
APP_SYN_0912,Maharashtra,Pharmaceuticals,7483077.5,8,4,16,3,0,1,0,Pre-Operation,MSME,Q1,Legal Metrology,20,20.7,1
APP_SYN_0913,Tamil Nadu,Food Processing,101542077.05,63,6,24,0,1,3,2,Pre-Establishment,Enterprise,Q1,Boilers Directorate,15,17.1,1
APP_SYN_0914,Uttar Pradesh,Information Technology,8625175.38,66,3,15,3,0,2,0,Pre-Operation,MSME,Q4,UP Fire Service,30,39.4,1
APP_SYN_0915,Gujarat,Textiles,1305902.32,5,2,10,2,1,1,1,Pre-Establishment,Individual,Q1,Legal Metrology,20,26.8,1
APP_SYN_0916,Uttar Pradesh,Food Processing,2424518.95,42,2,10,0,1,1,0,Pre-Establishment,MSME,Q1,Boilers Directorate,30,21.0,0
APP_SYN_0917,Maharashtra,Manufacturing,1028108.32,14,1,4,3,1,1,0,Pre-Operation,Individual,Q2,CEIG,15,19.3,1
APP_SYN_0918,Uttar Pradesh,Textiles,2085274.11,81,5,20,0,0,1,0,Pre-Establishment,MSME,Q1,UPPCB,20,13.8,0
APP_SYN_0919,Maharashtra,Food Processing,30775865.92,352,5,20,1,0,3,0,Pre-Operation,Enterprise,Q2,FSSAI,15,13.9,0
APP_SYN_0920,Tamil Nadu,Pharmaceuticals,49233843.9,456,7,28,4,1,3,1,Pre-Establishment,Enterprise,Q2,Directorate of Factories,15,24.5,1
APP_SYN_0921,Karnataka,Food Processing,14651475.24,57,2,8,2,0,1,1,Operation,MSME,Q1,FSSAI,45,48.3,1
APP_SYN_0922,Uttar Pradesh,Food Processing,1039750.14,14,4,20,0,1,3,2,Pre-Establishment,MSME,Q1,UP Fire Service,20,23.7,1
APP_SYN_0923,Uttar Pradesh,Food Processing,4013400.46,76,3,9,1,1,2,2,Operation,MSME,Q4,Boilers Directorate,15,21.1,1
APP_SYN_0924,Tamil Nadu,Food Processing,7267370.94,91,2,10,0,0,2,0,Operation,MSME,Q3,Legal Metrology,15,15.4,1
APP_SYN_0925,Uttar Pradesh,Food Processing,4923179.57,7,1,4,0,1,1,0,Pre-Establishment,Individual,Q4,UPPCB,45,44.8,0
APP_SYN_0926,Uttar Pradesh,Manufacturing,87508882.82,206,11,33,1,1,3,3,Pre-Operation,Enterprise,Q1,Directorate of Factories,15,22.8,1
APP_SYN_0927,Uttar Pradesh,Manufacturing,1114048.83,6,2,10,0,0,1,0,Operation,Individual,Q1,CEIG,20,13.0,0
APP_SYN_0928,Karnataka,Food Processing,757133.46,17,2,8,0,1,1,0,Pre-Establishment,Individual,Q1,Directorate of Factories,20,19.4,0
APP_SYN_0929,Uttar Pradesh,Textiles,7386073.29,14,3,15,0,0,2,2,Operation,MSME,Q3,UPPCB,20,22.9,1
APP_SYN_0930,Uttar Pradesh,Information Technology,63988410.94,445,5,20,1,0,4,1,Pre-Operation,Enterprise,Q4,Directorate of Factories,15,15.5,1
APP_SYN_0931,Uttar Pradesh,Manufacturing,5601220.38,50,2,6,1,0,2,0,Pre-Establishment,MSME,Q4,Boilers Directorate,30,31.6,1
APP_SYN_0932,Maharashtra,Textiles,3111813.94,96,3,9,1,0,3,1,Pre-Operation,MSME,Q3,UP Fire Service,30,31.7,1
APP_SYN_0933,Maharashtra,Information Technology,33949310.63,593,4,20,1,0,4,0,Pre-Establishment,Enterprise,Q4,Legal Metrology,30,33.6,1
APP_SYN_0934,Uttar Pradesh,Pharmaceuticals,7032362.54,18,6,30,1,0,3,3,Pre-Operation,MSME,Q2,FSSAI,30,35.3,1
APP_SYN_0935,Gujarat,Food Processing,895593.55,10,1,3,0,1,1,2,Pre-Operation,Individual,Q3,Boilers Directorate,30,35.7,1
APP_SYN_0936,Gujarat,Manufacturing,950741.64,16,1,3,0,0,1,0,Operation,Individual,Q4,CEIG,20,11.8,0
APP_SYN_0937,Tamil Nadu,Manufacturing,26381412.68,39,4,12,1,1,3,0,Pre-Operation,MSME,Q1,UP Fire Service,30,31.0,1
APP_SYN_0938,Gujarat,Food Processing,32392951.99,147,6,24,0,1,2,3,Pre-Establishment,Enterprise,Q1,CEIG,30,39.0,1
APP_SYN_0939,Maharashtra,Food Processing,9640485.22,57,5,25,0,1,1,0,Pre-Establishment,MSME,Q2,Legal Metrology,30,24.9,0
APP_SYN_0940,Maharashtra,Food Processing,14940265.43,52,6,18,0,1,3,0,Pre-Operation,MSME,Q2,UP Fire Service,45,49.1,1
APP_SYN_0941,Uttar Pradesh,Chemicals,55802261.07,113,5,20,0,0,3,2,Pre-Establishment,Enterprise,Q3,CEIG,45,40.2,0
APP_SYN_0942,Gujarat,Textiles,9446712.67,80,4,16,2,0,1,1,Pre-Operation,MSME,Q3,Legal Metrology,20,23.4,1
APP_SYN_0943,Uttar Pradesh,Manufacturing,12398147.0,42,5,15,3,1,3,1,Pre-Operation,MSME,Q4,UPPCB,30,48.5,1
APP_SYN_0944,Uttar Pradesh,Food Processing,1126389.81,17,5,20,0,1,1,0,Pre-Operation,MSME,Q1,UP Fire Service,30,24.5,0
APP_SYN_0945,Uttar Pradesh,Food Processing,4317584.65,89,2,10,0,0,1,1,Pre-Operation,MSME,Q4,UPPCB,20,18.6,0
APP_SYN_0946,Gujarat,Food Processing,15023207.33,30,6,30,0,1,3,0,Pre-Establishment,MSME,Q4,Boilers Directorate,30,26.4,0
APP_SYN_0947,Maharashtra,Manufacturing,5851291.72,25,2,8,0,0,2,0,Pre-Establishment,MSME,Q3,CEIG,20,16.4,0
APP_SYN_0948,Maharashtra,Information Technology,6567910.78,86,3,12,1,0,3,1,Pre-Establishment,MSME,Q1,CEIG,15,15.9,1
APP_SYN_0949,Karnataka,Information Technology,36973666.35,112,4,20,1,0,2,2,Pre-Operation,Enterprise,Q2,Directorate of Factories,15,17.8,1
APP_SYN_0950,Uttar Pradesh,Textiles,43207538.1,332,7,35,1,0,3,3,Pre-Establishment,Enterprise,Q4,Directorate of Factories,30,44.0,1
APP_SYN_0951,Gujarat,Food Processing,2681192.02,99,4,16,3,1,2,1,Pre-Operation,MSME,Q3,UPPCB,15,20.8,1
APP_SYN_0952,Tamil Nadu,Food Processing,1004441.26,7,2,8,0,1,1,0,Pre-Establishment,Individual,Q1,FSSAI,45,42.3,0
APP_SYN_0953,Uttar Pradesh,Textiles,4290041.34,21,5,15,0,1,2,0,Pre-Operation,MSME,Q3,Legal Metrology,15,13.3,0
APP_SYN_0954,Karnataka,Food Processing,13794898.95,79,2,10,0,1,2,2,Pre-Operation,MSME,Q1,Legal Metrology,15,19.7,1
APP_SYN_0955,Uttar Pradesh,Information Technology,4618016.4,52,5,25,0,0,1,3,Pre-Operation,MSME,Q3,FSSAI,20,17.6,0
APP_SYN_0956,Uttar Pradesh,Pharmaceuticals,6928573.8,8,6,24,3,0,3,0,Pre-Establishment,MSME,Q2,FSSAI,20,24.8,1
APP_SYN_0957,Maharashtra,Food Processing,3875029.93,20,6,30,4,1,3,0,Pre-Establishment,MSME,Q3,Legal Metrology,30,44.5,1
APP_SYN_0958,Rajasthan,Manufacturing,6708781.57,30,3,12,1,0,3,2,Pre-Establishment,MSME,Q1,Directorate of Factories,45,58.0,1
APP_SYN_0959,Maharashtra,Manufacturing,3081030.24,74,4,16,1,1,2,0,Pre-Operation,MSME,Q1,CEIG,30,32.1,1
APP_SYN_0960,Uttar Pradesh,Food Processing,21089765.1,62,4,20,0,0,3,0,Pre-Establishment,MSME,Q1,FSSAI,15,13.3,0
APP_SYN_0961,Maharashtra,Manufacturing,4381880.25,48,3,9,0,1,2,0,Pre-Establishment,MSME,Q1,CEIG,30,25.5,0
APP_SYN_0962,Uttar Pradesh,Manufacturing,2042662.38,83,2,6,1,0,1,1,Pre-Establishment,MSME,Q2,CEIG,15,9.9,0
APP_SYN_0963,Tamil Nadu,Food Processing,11991454.57,47,3,15,0,1,3,1,Pre-Establishment,MSME,Q4,Directorate of Factories,20,24.2,1
APP_SYN_0964,Uttar Pradesh,Chemicals,3154043.25,86,3,9,0,0,1,3,Pre-Establishment,MSME,Q2,Directorate of Factories,60,67.4,1
APP_SYN_0965,Rajasthan,Chemicals,6553818.19,39,2,8,0,1,2,2,Pre-Establishment,MSME,Q4,UPPCB,15,17.3,1
APP_SYN_0966,Tamil Nadu,Food Processing,30894463.5,477,11,55,0,0,2,0,Pre-Establishment,Enterprise,Q1,Boilers Directorate,15,11.5,0
APP_SYN_0967,Uttar Pradesh,Manufacturing,29973307.47,136,8,32,4,1,2,0,Pre-Establishment,Enterprise,Q4,UP Fire Service,15,23.5,1
APP_SYN_0968,Maharashtra,Chemicals,9350778.83,31,4,12,0,1,2,1,Pre-Establishment,MSME,Q4,UP Fire Service,30,33.6,1
APP_SYN_0969,Rajasthan,Food Processing,9635761.57,31,2,10,0,1,1,2,Pre-Establishment,MSME,Q4,Boilers Directorate,60,60.2,1
APP_SYN_0970,Uttar Pradesh,Manufacturing,5669391.84,29,5,15,0,0,2,0,Pre-Establishment,MSME,Q2,Legal Metrology,20,16.2,0
APP_SYN_0971,Uttar Pradesh,Chemicals,1604734.29,32,5,25,1,0,2,0,Pre-Establishment,MSME,Q2,UPPCB,15,14.6,0
APP_SYN_0972,Rajasthan,Manufacturing,803030.98,37,5,15,1,0,1,0,Pre-Operation,MSME,Q4,Directorate of Factories,15,12.7,0
APP_SYN_0973,Karnataka,Food Processing,1018411.9,7,2,6,1,1,1,0,Pre-Establishment,Individual,Q3,UPPCB,15,15.5,1
APP_SYN_0974,Uttar Pradesh,Manufacturing,5693880.5,95,4,12,0,0,3,2,Operation,MSME,Q3,UPPCB,30,36.2,1
APP_SYN_0975,Gujarat,Chemicals,21345226.64,87,10,30,0,1,4,0,Pre-Establishment,Enterprise,Q3,CEIG,30,37.0,1
APP_SYN_0976,Rajasthan,Manufacturing,20103967.11,322,9,36,0,0,2,0,Pre-Operation,Enterprise,Q3,CEIG,30,28.1,0
APP_SYN_0977,Gujarat,Pharmaceuticals,9840201.06,73,6,24,0,1,1,0,Pre-Operation,MSME,Q3,UP Fire Service,45,40.1,0
APP_SYN_0978,Uttar Pradesh,Chemicals,20423602.74,8,2,6,3,0,2,0,Pre-Establishment,MSME,Q4,UPPCB,15,18.6,1
APP_SYN_0979,Uttar Pradesh,Food Processing,1327217.58,20,2,8,4,1,2,0,Pre-Operation,MSME,Q4,Boilers Directorate,30,49.0,1
APP_SYN_0980,Karnataka,Manufacturing,5153995.65,73,3,9,0,0,2,0,Operation,MSME,Q3,UP Fire Service,45,37.4,0
APP_SYN_0981,Rajasthan,Chemicals,47319280.68,346,8,32,0,0,2,1,Operation,Enterprise,Q1,UPPCB,60,57.8,0
APP_SYN_0982,Maharashtra,Manufacturing,30666354.83,496,7,21,1,0,3,1,Pre-Establishment,Enterprise,Q2,Directorate of Factories,15,18.0,1
APP_SYN_0983,Karnataka,Food Processing,4920595.82,87,2,6,0,1,1,0,Pre-Establishment,MSME,Q4,Boilers Directorate,20,18.9,0
APP_SYN_0984,Tamil Nadu,Manufacturing,5416046.81,71,4,20,0,0,2,0,Operation,MSME,Q2,FSSAI,60,52.1,0
APP_SYN_0985,Gujarat,Chemicals,636269.82,15,1,5,3,0,1,3,Operation,Individual,Q2,UPPCB,15,23.5,1
APP_SYN_0986,Karnataka,Food Processing,15352353.39,34,4,16,0,1,1,2,Pre-Establishment,MSME,Q4,UP Fire Service,15,14.6,0
APP_SYN_0987,Maharashtra,Chemicals,7288320.32,77,4,12,0,1,3,1,Pre-Establishment,MSME,Q2,UP Fire Service,30,28.7,0
APP_SYN_0988,Uttar Pradesh,Food Processing,1812861.94,93,2,10,2,1,2,0,Pre-Operation,MSME,Q2,CEIG,20,28.5,1
APP_SYN_0989,Karnataka,Pharmaceuticals,6465760.28,48,3,9,0,1,3,0,Operation,MSME,Q4,UPPCB,20,17.5,0
APP_SYN_0990,Uttar Pradesh,Manufacturing,85072803.15,450,9,27,3,0,2,0,Pre-Operation,Enterprise,Q4,Boilers Directorate,60,73.0,1
APP_SYN_0991,Gujarat,Textiles,1452784.36,16,2,8,2,0,1,0,Pre-Operation,Individual,Q1,UPPCB,15,15.9,1
APP_SYN_0992,Karnataka,Food Processing,34664159.42,110,9,27,1,0,3,1,Pre-Operation,Enterprise,Q4,Legal Metrology,20,24.0,1
APP_SYN_0993,Gujarat,Textiles,1593807.59,76,3,9,0,0,2,0,Pre-Operation,MSME,Q1,CEIG,30,17.5,0
APP_SYN_0994,Maharashtra,Food Processing,33104947.13,87,4,20,0,0,1,1,Pre-Operation,MSME,Q3,UPPCB,45,40.4,0
APP_SYN_0995,Uttar Pradesh,Food Processing,99980377.63,68,4,12,1,0,4,0,Pre-Operation,Enterprise,Q3,Boilers Directorate,20,22.6,1
APP_SYN_0996,Uttar Pradesh,Pharmaceuticals,4016005.85,98,6,18,4,0,3,3,Pre-Establishment,MSME,Q3,FSSAI,20,37.7,1
APP_SYN_0997,Maharashtra,Chemicals,5340529.11,40,4,20,0,1,2,1,Pre-Operation,MSME,Q4,CEIG,15,14.3,0
APP_SYN_0998,Maharashtra,Food Processing,3107600.67,72,4,20,3,0,2,0,Pre-Establishment,MSME,Q2,Boilers Directorate,60,64.5,1
APP_SYN_0999,Uttar Pradesh,Pharmaceuticals,3685999.58,60,2,10,0,0,1,0,Pre-Establishment,MSME,Q2,Directorate of Factories,20,13.1,0
APP_SYN_1000,Maharashtra,Food Processing,2531540.64,70,2,8,3,0,2,0,Pre-Establishment,MSME,Q3,CEIG,15,19.9,1
APP_SYN_1001,Karnataka,Pharmaceuticals,24337886.62,66,3,12,2,0,1,0,Operation,MSME,Q3,Boilers Directorate,60,59.8,0
APP_SYN_1002,Uttar Pradesh,Food Processing,5809503.93,53,4,20,3,0,3,2,Pre-Operation,MSME,Q4,CEIG,20,32.2,1
APP_SYN_1003,Maharashtra,Manufacturing,3441976.21,68,4,12,0,1,2,0,Pre-Establishment,MSME,Q1,FSSAI,15,12.7,0
APP_SYN_1004,Maharashtra,Textiles,10665816.36,27,3,12,0,0,1,0,Pre-Operation,MSME,Q1,Boilers Directorate,30,23.2,0
APP_SYN_1005,Karnataka,Food Processing,29747537.08,76,4,16,2,1,2,1,Pre-Operation,MSME,Q2,UP Fire Service,30,37.4,1
APP_SYN_1006,Maharashtra,Textiles,115912253.69,213,10,40,2,0,4,0,Pre-Establishment,Enterprise,Q3,FSSAI,20,24.9,1
APP_SYN_1007,Uttar Pradesh,Food Processing,6423329.34,12,3,12,0,1,3,1,Pre-Establishment,MSME,Q1,UPPCB,30,31.9,1
APP_SYN_1008,Gujarat,Manufacturing,12245138.22,51,4,12,0,1,3,0,Pre-Operation,MSME,Q1,FSSAI,15,15.5,1
APP_SYN_1009,Uttar Pradesh,Chemicals,3496945.21,99,5,25,3,1,1,0,Pre-Operation,MSME,Q2,Legal Metrology,15,17.8,1
APP_SYN_1010,Karnataka,Food Processing,11657647.46,312,8,32,2,1,4,1,Pre-Establishment,Enterprise,Q3,FSSAI,30,45.2,1
APP_SYN_1011,Uttar Pradesh,Food Processing,42496158.79,340,7,21,4,0,5,1,Pre-Establishment,Enterprise,Q3,FSSAI,20,39.2,1
APP_SYN_1012,Tamil Nadu,Manufacturing,2684722.8,16,2,10,0,0,1,0,Pre-Establishment,MSME,Q3,UP Fire Service,15,14.2,0
APP_SYN_1013,Karnataka,Manufacturing,33805313.01,91,6,30,0,0,1,0,Pre-Operation,MSME,Q3,CEIG,20,16.4,0
APP_SYN_1014,Maharashtra,Food Processing,26050728.86,29,5,25,0,0,2,2,Pre-Operation,MSME,Q3,Directorate of Factories,20,19.3,0
APP_SYN_1015,Uttar Pradesh,Pharmaceuticals,7905569.42,99,5,20,1,0,1,0,Pre-Operation,MSME,Q2,Boilers Directorate,60,51.4,0
APP_SYN_1016,Uttar Pradesh,Food Processing,1495758.57,5,1,4,0,1,1,3,Operation,Individual,Q4,CEIG,15,19.5,1
APP_SYN_1017,Tamil Nadu,Manufacturing,728976.73,17,2,8,0,1,1,3,Pre-Operation,Individual,Q3,CEIG,45,50.9,1
APP_SYN_1018,Gujarat,Food Processing,2909540.26,30,4,20,0,0,2,0,Pre-Establishment,MSME,Q4,Legal Metrology,20,19.8,0
APP_SYN_1019,Gujarat,Pharmaceuticals,11097438.29,45,3,12,0,0,2,2,Operation,MSME,Q1,Directorate of Factories,45,42.0,0
APP_SYN_1020,Uttar Pradesh,Textiles,8385661.61,71,6,30,0,0,2,3,Pre-Establishment,MSME,Q1,CEIG,15,12.9,0
APP_SYN_1021,Maharashtra,Chemicals,68240152.08,184,9,45,0,0,3,0,Pre-Establishment,Enterprise,Q1,CEIG,30,26.0,0
APP_SYN_1022,Maharashtra,Textiles,3750133.75,54,5,20,0,0,2,0,Pre-Establishment,MSME,Q1,UPPCB,30,25.4,0
APP_SYN_1023,Uttar Pradesh,Manufacturing,3717190.04,84,5,20,0,0,1,0,Pre-Operation,MSME,Q2,UP Fire Service,15,12.9,0
APP_SYN_1024,Uttar Pradesh,Food Processing,12842694.67,10,3,15,4,1,1,0,Pre-Establishment,MSME,Q2,Directorate of Factories,20,27.5,1
APP_SYN_1025,Karnataka,Information Technology,10025315.72,77,2,10,2,0,2,1,Operation,MSME,Q2,Directorate of Factories,20,22.3,1
APP_SYN_1026,Gujarat,Manufacturing,98697914.35,460,5,15,2,1,5,2,Pre-Operation,Enterprise,Q4,FSSAI,20,32.6,1
APP_SYN_1027,Uttar Pradesh,Pharmaceuticals,11005456.0,53,2,10,0,0,2,1,Pre-Operation,MSME,Q2,UPPCB,15,11.3,0
APP_SYN_1028,Uttar Pradesh,Manufacturing,78408102.19,161,9,36,0,1,3,1,Pre-Operation,Enterprise,Q4,CEIG,30,37.4,1
APP_SYN_1029,Maharashtra,Food Processing,14686607.3,20,4,20,4,1,3,1,Pre-Operation,MSME,Q3,FSSAI,20,33.4,1
APP_SYN_1030,Maharashtra,Food Processing,2088670.81,22,3,9,0,1,1,0,Pre-Operation,MSME,Q4,FSSAI,30,31.8,1
APP_SYN_1031,Karnataka,Food Processing,8449340.27,82,4,20,2,1,2,0,Pre-Operation,MSME,Q2,UPPCB,20,20.0,0
APP_SYN_1032,Karnataka,Chemicals,6717076.65,18,2,8,3,1,2,0,Pre-Operation,MSME,Q4,Boilers Directorate,20,25.1,1
APP_SYN_1033,Uttar Pradesh,Food Processing,3030042.42,79,3,9,1,0,3,0,Pre-Operation,MSME,Q3,CEIG,20,20.6,1
APP_SYN_1034,Tamil Nadu,Pharmaceuticals,7784197.02,73,3,12,0,0,2,1,Pre-Operation,MSME,Q2,Directorate of Factories,45,48.4,1
APP_SYN_1035,Uttar Pradesh,Pharmaceuticals,1447550.59,9,2,6,2,0,1,0,Operation,Individual,Q3,Boilers Directorate,15,17.6,1
APP_SYN_1036,Karnataka,Chemicals,5731771.49,26,6,30,0,1,3,1,Pre-Operation,MSME,Q1,UPPCB,20,21.2,1
APP_SYN_1037,Uttar Pradesh,Manufacturing,14593663.97,56,5,20,3,1,1,0,Operation,MSME,Q4,Legal Metrology,15,21.1,1
APP_SYN_1038,Uttar Pradesh,Information Technology,3767042.85,64,5,20,0,1,3,0,Operation,MSME,Q3,CEIG,15,12.5,0
APP_SYN_1039,Uttar Pradesh,Textiles,8174952.47,342,11,44,4,0,2,0,Operation,Enterprise,Q1,Directorate of Factories,20,28.8,1
APP_SYN_1040,Uttar Pradesh,Manufacturing,5462191.79,96,2,8,2,0,1,0,Pre-Operation,MSME,Q4,UP Fire Service,20,20.5,1
APP_SYN_1041,Tamil Nadu,Food Processing,3318792.16,24,4,16,1,1,3,2,Operation,MSME,Q1,Boilers Directorate,30,34.3,1
APP_SYN_1042,Gujarat,Food Processing,15536859.78,492,10,50,1,1,5,0,Pre-Establishment,Enterprise,Q1,CEIG,45,54.1,1
APP_SYN_1043,Maharashtra,Manufacturing,3620982.34,52,6,24,1,0,1,1,Pre-Establishment,MSME,Q4,Boilers Directorate,20,18.8,0
APP_SYN_1044,Uttar Pradesh,Manufacturing,10662513.32,87,6,24,1,0,3,1,Pre-Establishment,MSME,Q1,FSSAI,15,18.1,1
APP_SYN_1045,Maharashtra,Manufacturing,49176367.06,574,11,33,2,0,5,0,Pre-Operation,Enterprise,Q4,Boilers Directorate,20,28.1,1
APP_SYN_1046,Maharashtra,Pharmaceuticals,8273153.0,68,3,9,0,0,2,0,Pre-Establishment,MSME,Q2,FSSAI,20,13.4,0
APP_SYN_1047,Maharashtra,Textiles,3336775.35,65,2,8,3,1,1,0,Pre-Operation,MSME,Q3,UPPCB,20,28.9,1
APP_SYN_1048,Uttar Pradesh,Information Technology,5421486.19,18,3,9,1,1,2,2,Pre-Operation,MSME,Q4,Directorate of Factories,30,35.8,1
APP_SYN_1049,Uttar Pradesh,Food Processing,1713650.26,1,1,3,0,1,1,0,Pre-Establishment,Individual,Q4,Boilers Directorate,30,28.0,0
APP_SYN_1050,Uttar Pradesh,Chemicals,1558413.78,16,4,12,2,0,1,0,Pre-Establishment,MSME,Q4,Boilers Directorate,20,24.2,1
APP_SYN_1051,Gujarat,Information Technology,5710398.15,17,5,15,1,0,1,0,Pre-Operation,MSME,Q4,Legal Metrology,20,17.3,0
APP_SYN_1052,Rajasthan,Manufacturing,9544037.59,93,2,10,0,1,2,3,Pre-Operation,MSME,Q4,Directorate of Factories,30,41.2,1
APP_SYN_1053,Uttar Pradesh,Chemicals,19709656.8,36,4,20,1,1,3,1,Pre-Establishment,MSME,Q2,CEIG,30,34.8,1
APP_SYN_1054,Rajasthan,Food Processing,7663074.22,37,2,10,0,0,2,2,Pre-Establishment,MSME,Q4,Directorate of Factories,15,17.2,1
APP_SYN_1055,Maharashtra,Food Processing,34017972.08,188,6,24,1,1,4,0,Pre-Establishment,Enterprise,Q2,Directorate of Factories,20,25.8,1
APP_SYN_1056,Tamil Nadu,Manufacturing,15967573.5,89,2,8,0,0,2,0,Pre-Operation,MSME,Q1,UP Fire Service,45,39.1,0
APP_SYN_1057,Karnataka,Food Processing,7472859.42,68,3,12,0,0,1,0,Operation,MSME,Q2,FSSAI,15,9.5,0
APP_SYN_1058,Uttar Pradesh,Textiles,65607310.46,543,10,40,0,0,3,2,Pre-Establishment,Enterprise,Q1,UPPCB,15,14.4,0
APP_SYN_1059,Tamil Nadu,Manufacturing,6698556.49,74,4,20,0,0,2,1,Operation,MSME,Q2,FSSAI,20,14.7,0
APP_SYN_1060,Uttar Pradesh,Manufacturing,3104227.95,39,3,9,0,1,3,0,Pre-Operation,MSME,Q4,CEIG,20,20.3,1
APP_SYN_1061,Maharashtra,Manufacturing,6910510.28,58,6,24,0,0,1,0,Pre-Establishment,MSME,Q4,Legal Metrology,20,16.2,0
APP_SYN_1062,Uttar Pradesh,Manufacturing,11990254.07,12,3,12,1,1,3,0,Pre-Establishment,MSME,Q4,UP Fire Service,20,24.9,1
APP_SYN_1063,Tamil Nadu,Chemicals,6530504.81,21,6,30,3,0,2,1,Pre-Establishment,MSME,Q2,UPPCB,45,58.4,1
APP_SYN_1064,Rajasthan,Food Processing,10478966.79,167,8,32,0,0,4,0,Pre-Operation,Enterprise,Q1,UPPCB,20,20.2,1
APP_SYN_1065,Uttar Pradesh,Food Processing,2767588.11,11,3,12,0,0,3,0,Pre-Establishment,MSME,Q2,Directorate of Factories,15,14.2,0
APP_SYN_1066,Uttar Pradesh,Food Processing,2858026.75,22,2,10,4,0,2,0,Pre-Operation,MSME,Q1,UPPCB,15,22.8,1
APP_SYN_1067,Uttar Pradesh,Manufacturing,4322356.94,4,2,10,0,0,1,0,Pre-Operation,Individual,Q4,Boilers Directorate,30,25.4,0
APP_SYN_1068,Rajasthan,Food Processing,41319439.15,14,5,20,2,1,2,0,Pre-Operation,MSME,Q3,FSSAI,60,84.7,1
APP_SYN_1069,Maharashtra,Information Technology,309511.9,11,2,10,3,0,1,0,Pre-Establishment,Individual,Q4,CEIG,20,26.7,1
APP_SYN_1070,Uttar Pradesh,Manufacturing,1539819.11,83,6,24,3,0,1,0,Pre-Operation,MSME,Q1,Directorate of Factories,20,29.0,1
APP_SYN_1071,Maharashtra,Food Processing,1695841.67,3,2,10,0,1,1,2,Pre-Operation,Individual,Q2,Directorate of Factories,45,46.0,1
APP_SYN_1072,Uttar Pradesh,Food Processing,8536028.44,263,10,40,0,1,4,1,Pre-Establishment,Enterprise,Q2,Directorate of Factories,15,15.3,1
APP_SYN_1073,Uttar Pradesh,Food Processing,85937213.55,495,4,16,0,1,2,0,Pre-Establishment,Enterprise,Q1,Directorate of Factories,30,20.1,0
APP_SYN_1074,Uttar Pradesh,Pharmaceuticals,12218237.85,84,5,15,0,0,1,0,Pre-Operation,MSME,Q4,CEIG,30,22.0,0
APP_SYN_1075,Tamil Nadu,Pharmaceuticals,1480713.18,19,1,3,0,0,1,0,Pre-Establishment,Individual,Q4,Directorate of Factories,30,22.4,0
APP_SYN_1076,Uttar Pradesh,Food Processing,357739.17,18,1,5,0,1,1,0,Operation,Individual,Q4,Boilers Directorate,30,28.8,0
APP_SYN_1077,Maharashtra,Chemicals,6398811.68,42,4,20,0,1,3,0,Pre-Establishment,MSME,Q3,CEIG,15,14.6,0
APP_SYN_1078,Rajasthan,Manufacturing,7436070.8,34,2,10,0,0,2,2,Pre-Operation,MSME,Q2,CEIG,15,13.4,0
APP_SYN_1079,Uttar Pradesh,Food Processing,4919984.06,33,4,16,0,0,2,1,Pre-Operation,MSME,Q2,Boilers Directorate,30,26.4,0
APP_SYN_1080,Gujarat,Chemicals,71520146.24,428,4,12,0,1,4,2,Pre-Establishment,Enterprise,Q4,UPPCB,15,21.7,1
APP_SYN_1081,Karnataka,Food Processing,2430920.67,13,1,4,0,0,1,0,Pre-Operation,Individual,Q1,Directorate of Factories,30,20.0,0
APP_SYN_1082,Gujarat,Food Processing,106110987.78,251,8,32,0,0,4,0,Pre-Operation,Enterprise,Q3,Legal Metrology,15,13.9,0
APP_SYN_1083,Uttar Pradesh,Food Processing,18147624.52,275,6,24,0,1,5,3,Pre-Establishment,Enterprise,Q1,UP Fire Service,30,42.5,1
APP_SYN_1084,Gujarat,Manufacturing,37195230.31,542,11,33,0,1,4,3,Pre-Establishment,Enterprise,Q4,Directorate of Factories,15,21.6,1
APP_SYN_1085,Uttar Pradesh,Information Technology,4436333.5,76,2,8,3,0,2,1,Pre-Operation,MSME,Q1,Legal Metrology,20,26.7,1
APP_SYN_1086,Tamil Nadu,Chemicals,1920351.57,5,2,6,2,1,1,0,Pre-Operation,Individual,Q3,UP Fire Service,20,24.0,1
APP_SYN_1087,Uttar Pradesh,Textiles,548071.38,2,2,8,0,0,1,0,Pre-Operation,Individual,Q1,FSSAI,45,34.6,0
APP_SYN_1088,Maharashtra,Textiles,11539871.01,304,8,24,2,1,2,1,Pre-Establishment,Enterprise,Q2,Boilers Directorate,20,26.2,1
APP_SYN_1089,Tamil Nadu,Textiles,11728926.66,104,4,12,0,0,4,0,Pre-Operation,Enterprise,Q1,Boilers Directorate,20,17.8,0
